"Demo ISP Log Report"
"License Number: 898989"
"Address: khulna"
"Phone Number: 989786758"
"Log Report: 2023-10-03T18:45:00 to 2023-10-04T18:45:59"
DateTime,"Router IP",User,Protocol,Mac,"Src IP",Port,"Destination IP",Port,"NAT IP",Port
"03-10-2023 18:49 pm",172.31.1.3,"487ddseuk ",TCP," 80:3f:5d:6e:cb:79",103.102.218.197,55092,209.197.3.8,80,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"487ddseuk ",TCP," 80:3f:5d:6e:cb:79",103.102.218.197,55089,209.197.3.8,80,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"489hasanain ",TCP," 3c:33:00:ae:b9:85",103.102.218.21,31250,20.219.9.219,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"313moli ",TCP," 38:6b:1c:60:45:22",103.102.218.76,52138,185.48.81.27,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,N/A,TCP," 94:ff:3c:65:56:de",103.102.219.10,13416,173.243.129.16,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"268suren ",TCP," 60:32:b1:b4:9e:29",103.102.218.85,44708,20.189.173.11,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"489hasanain ",TCP," 3c:33:00:ae:b9:85",103.102.218.21,60721,20.54.25.4,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"321syed ",TCP," 54:b8:0a:0b:49:6f",10.10.2.54,37349,51.195.136.245,6933," 103.102.219.9",37349
"03-10-2023 18:49 pm",172.31.1.3,"420suza ",TCP," d0:17:c2:a2:ed:e0",103.102.217.142,36874,47.246.165.190,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"officehome2 ",TCP," 78:11:dc:53:e1:5d",103.102.219.3,38300,202.168.125.14,1955,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"489hasanain ",TCP," 3c:33:00:ae:b9:85",103.102.218.21,19680,40.126.16.167,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,N/A,TCP," 94:ff:3c:65:56:de",103.102.219.10,64558,23.209.46.19,80,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"313moli ",TCP," 38:6b:1c:60:45:22",103.102.218.76,52140,185.48.81.27,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"270kutub ",TCP," f0:b4:d2:0e:84:63",103.102.217.140,48560,23.41.186.113,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"373sharmin ",TCP," bc:0f:9a:21:de:af",103.102.217.178,37192,164.90.114.1,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"317faysal ",TCP," 6c:5a:b0:46:53:43",103.102.217.132,34057,164.90.99.124,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"408mehedi ",TCP," 48:22:54:58:15:43",103.102.217.71,63688,52.38.135.112,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"263robiul ",TCP," d8:32:14:63:34:20",10.10.2.23,38334,202.63.37.153,443," 103.102.219.9",38334
"03-10-2023 18:49 pm",172.31.1.3,"440sayed ",TCP," 18:0f:76:89:e6:81",103.102.217.158,55837,17.57.145.134,5223,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"440sayed ",TCP," 18:0f:76:89:e6:81",103.102.217.158,55839,17.57.145.133,5223,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"440sayed ",TCP," 18:0f:76:89:e6:81",103.102.217.158,55840,17.57.145.132,5223,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"445shamim ",TCP," 50:0f:f5:75:0e:50",103.102.217.13,55811,209.141.58.66,51413,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"445shamim ",TCP," 50:0f:f5:75:0e:50",103.102.217.13,55812,209.141.58.66,51413,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"463shuvo ",TCP," 8c:de:f9:ab:63:93",103.102.217.80,2387,3.121.107.112,80,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"376munny ",TCP," 3c:8c:f8:81:48:ff",10.10.2.81,60150,164.90.99.110,5223," 103.102.219.9",60150
"03-10-2023 18:49 pm",172.31.1.3,"376munny ",TCP," 3c:8c:f8:81:48:ff",10.10.2.81,43736,169.136.79.57,443," 103.102.219.9",43736
"03-10-2023 18:49 pm",172.31.1.3,"445shamim ",TCP," 50:0f:f5:75:0e:50",103.102.217.13,55807,162.105.140.203,23380,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"246ali ",TCP," 74:da:88:1c:54:18",103.102.217.120,39446,164.90.98.97,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,N/A,TCP," 94:ff:3c:65:56:de",103.102.219.10,57004,20.42.73.24,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"408mehedi ",TCP," 48:22:54:58:15:43",103.102.217.71,45120,111.108.51.10,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"382sagar ",TCP," ac:15:a2:84:51:b5",103.102.217.186,45464,47.252.15.118,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"382sagar ",TCP," ac:15:a2:84:51:b5",103.102.217.186,45466,47.252.15.118,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"295masum ",TCP," d8:32:14:1b:a2:c0",10.10.2.76,49726,23.65.124.48,443," 103.102.219.9",49726
"03-10-2023 18:49 pm",172.31.1.3,"295masum ",TCP," d8:32:14:1b:a2:c0",10.10.2.76,56478,23.63.110.123,443," 103.102.219.9",56478
"03-10-2023 18:49 pm",172.31.1.3,"406bshohel ",TCP," c0:a5:dd:1f:6d:75",103.102.218.75,51023,3.132.57.86,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"348shebandra ",TCP," c4:71:54:48:d9:a3",103.102.217.139,43780,199.232.194.2,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"456riazur ",TCP," ac:15:a2:cc:51:c5",103.102.218.65,48196,202.168.125.24,959,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"284mostafizur ",TCP," f4:8c:eb:c5:b3:a7",103.102.218.96,59323,17.248.226.69,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"406shohel ",TCP," 3c:7c:3f:70:1b:14",103.102.217.182,36222,139.45.197.254,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"242amir ",TCP," 04:d4:c4:34:70:bc",103.102.217.117,58486,8.219.247.27,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"373sharmin ",TCP," bc:0f:9a:21:de:af",103.102.217.178,48712,20.122.63.128,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,N/A,TCP," 82:68:3e:a2:a0:a2",103.102.216.138,22,27.254.235.1,41400,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"242amir ",TCP," 04:d4:c4:34:70:bc",103.102.217.117,58487,8.219.247.27,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"242amir ",TCP," 04:d4:c4:34:70:bc",103.102.217.117,58489,8.219.247.27,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"242amir ",TCP," 04:d4:c4:34:70:bc",103.102.217.117,58488,8.219.247.27,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"408mehedi ",TCP," 48:22:54:58:15:43",103.102.217.71,45136,111.108.51.10,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"489hasanain ",TCP," 3c:33:00:ae:b9:85",103.102.218.21,32602,20.197.103.14,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"250sagor ",TCP," e8:65:d4:98:19:48",103.102.219.174,38938,34.254.61.226,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"325shazzad ",TCP," 50:0f:f5:aa:27:b8",10.10.2.89,60480,23.54.81.35,443," 103.102.219.9",60480
"03-10-2023 18:49 pm",172.31.1.3,"242amir ",TCP," 04:d4:c4:34:70:bc",103.102.217.117,58494,8.219.247.27,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"445shamim ",TCP," 50:0f:f5:75:0e:50",103.102.217.13,55117,106.10.236.146,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"313moli ",TCP," 38:6b:1c:60:45:22",103.102.218.76,52142,185.48.81.27,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"242amir ",TCP," 04:d4:c4:34:70:bc",103.102.217.117,58494,8.219.247.27,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"248milon ",TCP," 58:d5:6e:e3:f5:ce",10.10.2.35,51994,52.0.252.50,443," 103.102.219.9",51994
"03-10-2023 18:49 pm",172.31.1.3,"302argho ",TCP," 10:27:f5:44:82:62",103.102.217.176,55580,23.202.34.121,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"131naznin ",TCP," 10:62:eb:19:cf:80",103.102.217.35,12543,23.44.10.96,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"467showon ",TCP," e8:65:d4:fe:6f:2f",10.10.2.83,56218,17.253.18.199,443," 103.102.219.9",56218
"03-10-2023 18:49 pm",172.31.1.3,"274jilani ",TCP," 1c:61:b4:3a:ea:b2",103.102.218.102,41880,47.241.15.144,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"376munny ",TCP," 3c:8c:f8:81:48:ff",10.10.2.81,37428,202.63.37.152,443," 103.102.219.9",37428
"03-10-2023 18:49 pm",172.31.1.3,"133habibur ",TCP," cc:2d:21:f0:7a:5f",103.102.218.39,34044,202.63.37.153,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"491parveg ",TCP," 1c:3b:f3:11:63:dc",103.102.218.67,40106,39.97.201.36,80,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"182azizul ",TCP," 74:da:88:51:5d:23",103.102.217.156,8919,3.215.171.65,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"362rahman ",TCP," 9c:a2:f4:fa:ce:d2",103.102.218.130,54272,1.1.1.1,53,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"420suza ",TCP," d0:17:c2:a2:ed:e0",103.102.217.142,49929,91.228.166.149,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"313moli ",TCP," 38:6b:1c:60:45:22",103.102.218.76,52152,185.48.81.27,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"456riazur ",TCP," ac:15:a2:cc:51:c5",103.102.218.65,8288,8.247.49.126,80,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"491parveg ",TCP," 1c:3b:f3:11:63:dc",103.102.218.67,40106,39.97.201.36,80,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"445shamim ",TCP," 50:0f:f5:75:0e:50",103.102.217.13,44974,47.246.167.231,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"422rafi ",TCP," 50:d2:f5:0f:ad:61",103.102.217.84,40302,52.211.177.16,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"365jihad ",TCP," e4:c3:2a:4c:10:f9",103.102.219.163,42668,23.217.111.56,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"408mehedi ",TCP," 48:22:54:58:15:43",103.102.217.71,60878,111.108.51.1,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"491parveg ",TCP," 1c:3b:f3:11:63:dc",103.102.218.67,38944,47.246.16.225,80,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"282komol ",TCP," 50:64:2b:cb:55:37",103.102.217.152,47004,161.117.98.205,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"445shamim ",TCP," 50:0f:f5:75:0e:50",103.102.217.13,55821,79.137.86.108,6881,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"292akter ",TCP," f4:8c:eb:c5:d9:18",103.102.217.157,55997,34.235.244.85,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"193rana ",TCP," 5c:62:8b:07:d6:0c",103.102.218.86,60605,50.17.7.32,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"398sayed ",TCP," 50:0f:f5:77:62:b0",10.10.2.9,33798,164.90.98.97,443," 103.102.219.9",33798
"03-10-2023 18:49 pm",172.31.1.3,"491parveg ",TCP," 1c:3b:f3:11:63:dc",103.102.218.67,54982,129.227.206.7,80,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"444ruku ",TCP," e4:c3:2a:58:c1:3f",103.102.217.82,48008,52.222.144.5,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"491parveg ",TCP," 1c:3b:f3:11:63:dc",103.102.218.67,43768,47.246.16.227,80,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"491parveg ",TCP," 1c:3b:f3:11:63:dc",103.102.218.67,58628,47.246.16.228,80,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,N/A,TCP," 70:85:c2:fb:f6:6e",103.102.216.137,22,36.92.246.14,50930,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"491parveg ",TCP," 1c:3b:f3:11:63:dc",103.102.218.67,44168,112.126.122.35,80,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"499injamamul ",TCP," 0c:80:63:b6:80:d1",103.102.218.82,36634,185.100.232.17,8080,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"495saidur ",TCP," b4:0f:3b:de:45:d0",103.102.217.168,43180,23.57.75.50,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"422rafi ",TCP," 50:d2:f5:0f:ad:61",103.102.217.84,46482,47.246.177.244,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"495saidur ",TCP," b4:0f:3b:de:45:d0",103.102.217.168,43182,23.57.75.50,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"422rafi ",TCP," 50:d2:f5:0f:ad:61",103.102.217.84,46482,47.246.177.244,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,N/A,TCP," 94:ff:3c:65:56:de",103.102.219.10,57657,52.143.84.45,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,N/A,TCP," e6:a5:2a:15:28:3c",103.102.216.143,22,146.190.154.121,38746,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"447sunsabil ",TCP," 34:60:f9:f1:c0:00",103.102.218.73,49243,69.173.158.64,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"422rafi ",TCP," 50:d2:f5:0f:ad:61",103.102.217.84,46482,47.246.177.244,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"466gias ",TCP," 28:d1:27:87:f2:74",103.102.217.110,34274,164.90.98.97,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"282komol ",TCP," 50:64:2b:cb:55:37",103.102.217.152,47004,161.117.98.205,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"491parveg ",TCP," 1c:3b:f3:11:63:dc",103.102.218.67,43760,47.246.16.227,80,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"110pranto ",TCP," e8:65:d4:27:ae:f8",103.102.219.136,39374,164.90.101.113,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,N/A,TCP," 94:ff:3c:65:56:de",103.102.219.10,57659,23.45.164.72,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"491parveg ",TCP," 1c:3b:f3:11:63:dc",103.102.218.67,44160,112.126.122.35,80,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"163rahman ",TCP," 90:9a:4a:e9:52:d8",103.102.218.53,42444,202.168.105.219,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"179younus ",TCP," d8:32:14:4b:a4:e8",103.102.218.55,38336,169.136.79.32,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"422rafi ",TCP," 50:d2:f5:0f:ad:61",103.102.217.84,48652,47.246.167.68,80,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"489hasanain ",TCP,"packet-mark:wu.pkt  3c:33:00:ae:b9:85",103.102.218.21,1167,23.34.81.147,80,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"388alamin ",TCP," 04:95:e6:05:5f:f8",103.102.217.91,39788,3.160.188.94,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"362rahman ",TCP," 9c:a2:f4:fa:ce:d2",103.102.218.130,54274,1.1.1.1,53,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"221mahabub ",TCP," f0:b4:d2:0e:ae:37",103.102.217.96,45236,212.129.158.235,80,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,N/A,TCP," 56:7e:78:35:34:f6",103.102.216.128,22,198.23.194.214,41952,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"467showon ",TCP," e8:65:d4:fe:6f:2f",10.10.2.83,56308,17.248.154.34,443," 103.102.219.9",56308
"03-10-2023 18:49 pm",172.31.1.3,"362rahman ",TCP," 9c:a2:f4:fa:ce:d2",103.102.218.130,54277,1.1.1.1,53,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"489hasanain ",TCP," 3c:33:00:ae:b9:85",103.102.218.21,32634,20.197.103.14,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"408mehedi ",TCP," 48:22:54:58:15:43",103.102.217.71,63690,54.214.150.42,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"309imran ",TCP," 74:da:da:c6:a9:4d",103.102.217.27,45114,8.238.182.250,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"408mehedi ",TCP," 48:22:54:58:15:43",103.102.217.71,63690,54.214.150.42,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"489hasanain ",TCP," 3c:33:00:ae:b9:85",103.102.218.21,16066,20.43.150.84,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"101suman ",TCP," 94:46:96:f1:b8:84",10.10.2.10,46592,164.90.100.119,5223," 103.102.219.9",46592
"03-10-2023 18:49 pm",172.31.1.3,"447sunsabil ",TCP," 34:60:f9:f1:c0:00",103.102.218.73,59967,69.173.158.64,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"443rafiqul ",TCP," 08:40:f3:42:dd:90",103.102.218.87,62883,77.74.181.36,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,N/A,TCP," 94:ff:3c:65:56:de",103.102.219.10,57661,52.143.84.45,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"483sajib ",TCP," 80:26:89:01:66:83",103.102.217.66,47872,47.74.235.113,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"495saidur ",TCP," b4:0f:3b:de:45:d0",103.102.217.168,43184,23.57.75.50,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"193rana ",TCP," 5c:62:8b:07:d6:0c",103.102.218.86,60625,50.17.7.32,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"422rafi ",TCP," 50:d2:f5:0f:ad:61",103.102.217.84,46482,47.246.177.244,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"445shamim ",TCP," 50:0f:f5:75:0e:50",103.102.217.13,55825,74.82.60.93,34895,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"473bjmc ",TCP," 0c:b6:d2:8f:0e:b5",103.102.219.132,45348,52.30.167.98,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"240ridoy ",TCP," d8:32:14:26:1d:a0",103.102.218.61,49156,129.227.29.117,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"373sharmin ",TCP," bc:0f:9a:21:de:af",103.102.217.178,48720,20.122.63.128,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"383roksana ",TCP," 64:ee:b7:47:08:a9",103.102.217.8,45014,20.47.108.78,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"314hasan ",TCP," d4:6e:0e:e6:c7:eb",10.10.2.37,52604,202.168.105.6,443," 103.102.219.9",52604
"03-10-2023 18:49 pm",172.31.1.3,"313moli ",TCP," 38:6b:1c:60:45:22",103.102.218.76,40500,185.48.81.27,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"193rana ",TCP," 5c:62:8b:07:d6:0c",103.102.218.86,52694,54.162.159.37,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"314hasan ",TCP," d4:6e:0e:e6:c7:eb",10.10.2.37,43246,164.90.114.1,443," 103.102.219.9",43246
"03-10-2023 18:49 pm",172.31.1.3,"182azizul ",TCP," 74:da:88:51:5d:23",103.102.217.156,8931,18.219.238.51,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"386nazibullah ",TCP," e4:c3:2a:4c:11:0b",103.102.217.58,51734,34.247.129.90,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"447sunsabil ",TCP," 34:60:f9:f1:c0:00",103.102.218.73,59962,23.65.124.55,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"362rahman ",TCP," 9c:a2:f4:fa:ce:d2",103.102.218.130,54278,1.1.1.1,53,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"289sahida ",TCP," 60:32:b1:ba:db:a9",103.102.217.103,38078,154.85.74.168,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"125aslam ",TCP," 98:da:c4:cf:5d:d9",103.102.218.92,57966,184.31.214.254,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"422rafi ",TCP," 50:d2:f5:0f:ad:61",103.102.217.84,42812,47.245.141.125,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"489hasanain ",TCP," 3c:33:00:ae:b9:85",103.102.218.21,33517,40.64.66.113,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"497sobour ",TCP," c0:25:2f:7f:1e:b5",103.102.217.190,43869,43.134.159.195,80,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"359sabara ",TCP," 04:95:e6:18:15:e0",103.102.218.42,47604,43.154.252.110,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"179younus ",TCP," d8:32:14:4b:a4:e8",103.102.218.55,51396,164.90.117.67,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"179younus ",TCP," d8:32:14:4b:a4:e8",103.102.218.55,38840,202.168.125.132,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"179younus ",TCP," d8:32:14:4b:a4:e8",103.102.218.55,54894,202.168.105.6,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"officehome2 ",TCP," 78:11:dc:53:e1:5d",103.102.219.3,59116,52.28.44.90,80,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"281saiful ",TCP," 50:64:2b:4d:e8:57",103.102.217.151,55360,140.206.220.33,80,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"424haider ",TCP," 10:62:eb:21:7a:e0",103.102.217.164,59644,17.248.226.3,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"411mohaiminur ",TCP," 1c:3b:f3:11:59:65",103.102.218.7,33312,54.38.192.159,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"317faysal ",TCP," 6c:5a:b0:46:53:43",103.102.217.132,56357,47.241.241.207,9377,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"445shamim ",TCP," 50:0f:f5:75:0e:50",103.102.217.13,55834,65.49.68.45,40529,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"368nazmul ",TCP," c0:25:e9:08:40:f1",103.102.217.148,47052,202.168.125.132,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"310morshed ",TCP," 18:0f:76:8a:41:87",10.10.2.30,43392,202.168.125.22,2948," 103.102.219.9",43392
"03-10-2023 18:49 pm",172.31.1.3,"320shafi ",TCP," 90:9a:4a:d3:4d:69",103.102.217.61,59218,114.115.188.152,6447,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"233sojib ",TCP," 38:6b:1c:b2:15:67",103.102.217.89,43076,169.136.79.57,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"269bkkb ",TCP," f0:b4:d2:0e:ae:17",103.102.217.86,40786,83.229.88.8,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"452shachin ",TCP," d8:47:32:df:4a:ad",103.102.218.64,45552,47.246.110.84,80,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"447sunsabil ",TCP," 34:60:f9:f1:c0:00",103.102.218.73,49281,156.59.67.118,443,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"269bkkb ",TCP," f0:b4:d2:0e:ae:17",103.102.217.86,57112,83.229.89.8,5223,N/A,N/A
"03-10-2023 18:49 pm",172.31.1.3,"288sabuj ",TCP," d8:32:14:7d:96:90",103.102.219.164,51346,37.157.5.132,443,N/A,N/A
