"Demo ISP Log Report"
"License Number: 898989"
"Address: khulna"
"Phone Number: 989786758"
"Log Report: 2023-10-02T12:14:00 to 2023-10-03T12:14:59"
DateTime,"Router IP",User,Protocol,Mac,"Src IP",Port,"Destination IP",Port,"NAT IP",Port
"02-10-2023 12:17 pm",172.31.1.3,"220bablu ",TCP," d8:32:14:3d:4d:98",103.102.217.95,59416,20.45.2.160,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"220bablu ",TCP," d8:32:14:3d:4d:98",103.102.217.95,59412,13.89.179.10,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"220bablu ",TCP," d8:32:14:3d:4d:98",103.102.217.95,59401,13.89.179.10,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,N/A,TCP," 94:ff:3c:65:56:de",103.102.219.10,49778,23.62.16.150,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"220bablu ",TCP," d8:32:14:3d:4d:98",103.102.217.95,59419,20.198.147.210,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"378rahatul ",TCP," a0:36:bc:9f:d5:60",103.102.219.21,37614,83.229.89.12,5228,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,N/A,TCP," 94:ff:3c:65:56:de",103.102.219.10,49781,23.62.16.150,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,N/A,TCP," 94:ff:3c:65:56:de",103.102.219.10,49783,20.198.210.174,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"293sharmin ",TCP," c0:c9:e3:79:de:f5",103.102.217.159,39534,91.108.56.170,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"485babu ",TCP," 8c:de:f9:c2:2e:9c",103.102.217.68,34018,164.90.117.67,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"476khalid ",TCP," d8:32:14:3d:16:30",10.10.2.34,59536,154.85.74.168,443," 103.102.219.9",59536
"02-10-2023 12:17 pm",172.31.1.3,"339suvashish ",TCP," 04:95:e6:57:68:98",10.10.2.62,53834,31.204.132.207,443," 103.102.219.9",53834
"02-10-2023 12:17 pm",172.31.1.3,"445shamim ",TCP," 50:0f:f5:75:0e:50",103.102.217.13,52162,107.189.2.234,6933,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,N/A,TCP," 94:ff:3c:65:56:de",103.102.219.10,62820,23.203.74.11,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"445shamim ",TCP," 50:0f:f5:75:0e:50",103.102.217.13,52174,162.19.247.244,6933,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"497sobour ",TCP," c0:25:2f:7f:1e:b5",103.102.217.190,40660,43.134.159.195,80,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"410faruk ",TCP," 98:da:c4:01:96:e9",103.102.217.106,58362,154.85.74.168,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,N/A,TCP," 94:ff:3c:65:56:de",103.102.219.10,59561,69.173.158.65,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"127julfiker ",TCP," 94:46:96:c4:e3:14",103.102.217.114,34980,3.142.161.201,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"299hemait ",TCP," 04:95:e6:66:22:08",10.10.2.24,52363,79.142.76.130,80," 103.102.219.9",52363
"02-10-2023 12:17 pm",172.31.1.3,"111deloar ",TCP," 50:0f:f5:75:93:e8",10.10.2.43,37846,202.81.117.6,9006," 103.102.219.9",37846
"02-10-2023 12:17 pm",172.31.1.3,"365jihad ",TCP," e4:c3:2a:4c:10:f9",103.102.219.163,41682,210.148.85.50,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"420suza ",TCP," d0:17:c2:a2:ed:e0",103.102.217.142,49164,107.167.125.189,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"111deloar ",TCP," 50:0f:f5:75:93:e8",10.10.2.43,37848,202.81.117.6,9006," 103.102.219.9",37848
"02-10-2023 12:17 pm",172.31.1.3,"384tariqul ",TCP," 48:22:54:14:5e:c4",103.102.217.32,50014,52.232.209.85,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"331farazi ",TCP," 50:0f:f5:47:7c:99",10.10.2.52,57278,202.168.97.134,443," 103.102.219.9",57278
"02-10-2023 12:17 pm",172.31.1.3,"326sazib ",TCP," 18:31:bf:a0:3b:70",10.10.2.46,41068,54.38.144.153,443," 103.102.219.9",41068
"02-10-2023 12:17 pm",172.31.1.3,"331farazi ",TCP," 50:0f:f5:47:7c:99",10.10.2.52,37788,164.90.98.97,443," 103.102.219.9",37788
"02-10-2023 12:17 pm",172.31.1.3,"365jihad ",TCP," e4:c3:2a:4c:10:f9",103.102.219.163,41682,210.148.85.50,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"196atiqur ",TCP," 50:64:2b:65:10:61",103.102.218.59,40102,23.63.84.90,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"127julfiker ",TCP," 94:46:96:c4:e3:14",103.102.217.114,51470,87.250.250.120,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"163rahman ",TCP," 90:9a:4a:e9:52:d8",103.102.218.53,53722,207.211.208.174,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"163rahman ",TCP," 90:9a:4a:e9:52:d8",103.102.218.53,55164,71.18.255.147,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"170bkuc ",TCP," 10:62:eb:7d:ba:3a",103.102.218.32,51699,124.43.69.67,6881,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"435sajib ",TCP," e0:1c:fc:e7:4f:cd",10.10.2.91,43446,103.83.123.60,443," 103.102.219.9",43446
"02-10-2023 12:17 pm",172.31.1.3,"220bablu ",TCP," d8:32:14:3d:4d:98",103.102.217.95,59421,13.89.179.10,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"339suvashish ",TCP," 04:95:e6:57:68:98",10.10.2.62,33226,192.243.58.124,443," 103.102.219.9",33226
"02-10-2023 12:17 pm",172.31.1.3,"220bablu ",TCP," d8:32:14:3d:4d:98",103.102.217.95,59430,13.107.5.80,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"420suza ",TCP," d0:17:c2:a2:ed:e0",103.102.217.142,49165,91.228.166.150,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"163rahman ",TCP," 90:9a:4a:e9:52:d8",103.102.218.53,49752,207.211.208.175,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"379jahanara ",TCP," 64:09:ac:df:ae:af",103.102.217.184,59538,104.80.55.8,80,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"145ferdousi ",TCP," e0:1c:fc:a5:35:6b",103.102.218.46,42442,91.108.56.113,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"398sayed ",TCP," 50:0f:f5:77:62:b0",10.10.2.9,53066,44.215.0.164,443," 103.102.219.9",53066
"02-10-2023 12:17 pm",172.31.1.3,"420suza ",TCP," d0:17:c2:a2:ed:e0",103.102.217.142,49167,91.228.166.150,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"468seuk ",TCP," ec:08:6b:60:57:a9",103.102.218.31,51322,40.119.46.46,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"300mansura ",TCP," cc:2d:21:6b:38:40",10.10.2.2,47088,149.154.167.51,5222," 103.102.219.9",47088
"02-10-2023 12:17 pm",172.31.1.3,"300mansura ",TCP," cc:2d:21:6b:38:40",10.10.2.2,60766,149.154.167.51,443," 103.102.219.9",60766
"02-10-2023 12:17 pm",172.31.1.3,"101suman ",TCP," 94:46:96:f1:b8:84",10.10.2.10,40776,18.244.179.98,80," 103.102.219.9",40776
"02-10-2023 12:17 pm",172.31.1.3,"431shajalal ",TCP," f4:f2:6d:58:d2:77",103.102.219.213,42046,103.83.123.60,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"163rahman ",TCP," 90:9a:4a:e9:52:d8",103.102.218.53,34552,119.29.29.98,80,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"111deloar ",TCP," 50:0f:f5:75:93:e8",10.10.2.43,46278,202.81.118.3,6674," 103.102.219.9",46278
"02-10-2023 12:17 pm",172.31.1.3,"163rahman ",TCP," 90:9a:4a:e9:52:d8",103.102.218.53,36496,101.33.46.221,80,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"163rahman ",TCP," 90:9a:4a:e9:52:d8",103.102.218.53,60402,43.156.223.245,8080,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"163rahman ",TCP," 90:9a:4a:e9:52:d8",103.102.218.53,43016,43.156.255.152,80,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,N/A,TCP," 9e:df:12:6f:23:6d",103.102.216.136,22,1.14.103.113,54352,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,N/A,TCP," 94:ff:3c:65:56:de",103.102.219.10,62931,20.42.73.25,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"299hemait ",TCP," 04:95:e6:66:22:08",10.10.2.24,52365,87.121.121.2,80," 103.102.219.9",52365
"02-10-2023 12:17 pm",172.31.1.3,N/A,TCP," 56:7e:78:35:34:f6",103.102.216.128,22,180.101.88.228,30744,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"408mehedi ",TCP," 48:22:54:58:15:43",103.102.217.71,51450,17.242.184.19,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"130faysal ",TCP," e8:65:d4:6b:fc:d0",103.102.217.129,50546,182.161.73.145,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"130faysal ",TCP," e8:65:d4:6b:fc:d0",103.102.217.129,44784,43.250.0.199,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"130faysal ",TCP," e8:65:d4:6b:fc:d0",103.102.217.129,58431,18.161.111.33,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"170bkuc ",TCP," 10:62:eb:7d:ba:3a",103.102.218.32,9876,67.199.150.90,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"125baslam ",TCP," 58:d9:d5:59:fe:c0",103.102.218.93,62139,1.1.1.1,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"443rafiqul ",TCP," 08:40:f3:42:dd:90",103.102.218.87,51061,193.29.63.133,1688,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"125baslam ",TCP," 58:d9:d5:59:fe:c0",103.102.218.93,62141,17.188.143.158,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"443rafiqul ",TCP," 08:40:f3:42:dd:90",103.102.218.87,51061,193.29.63.133,1688,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"125baslam ",TCP," 58:d9:d5:59:fe:c0",103.102.218.93,62149,17.248.226.70,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"220bablu ",TCP," d8:32:14:3d:4d:98",103.102.217.95,59429,13.107.5.80,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"468seuk ",TCP," ec:08:6b:60:57:a9",103.102.218.31,51323,52.178.17.233,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"364robin ",TCP," 8c:de:f9:a7:34:82",10.10.2.65,41867,47.241.123.191,80," 103.102.219.9",41867
"02-10-2023 12:17 pm",172.31.1.3,"444ruku ",TCP," e4:c3:2a:58:c1:3f",103.102.217.82,44258,207.211.208.184,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"487ddseuk ",TCP," 80:3f:5d:6e:cb:79",103.102.218.197,54722,20.42.65.89,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"444ruku ",TCP," e4:c3:2a:58:c1:3f",103.102.217.82,44264,207.211.208.184,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"467showon ",TCP," e8:65:d4:fe:6f:2f",10.10.2.83,52452,23.205.217.253,443," 103.102.219.9",52452
"02-10-2023 12:17 pm",172.31.1.3,"163rahman ",TCP," 90:9a:4a:e9:52:d8",103.102.218.53,35262,43.135.106.106,8080,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"287sarwar ",TCP," d8:32:14:26:46:00",103.102.218.15,55602,63.34.167.232,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,N/A,TCP," 9e:df:12:6f:23:6d",103.102.216.136,22,119.177.60.20,18904,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,N/A,TCP," 9e:df:12:6f:23:6d",103.102.216.136,22,43.138.173.51,42814,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"287sarwar ",TCP," d8:32:14:26:46:00",103.102.218.15,53280,23.65.124.54,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"326sazib ",TCP," 18:31:bf:a0:3b:70",10.10.2.46,56826,185.207.236.47,443," 103.102.219.9",56826
"02-10-2023 12:17 pm",172.31.1.3,"379jahanara ",TCP," 64:09:ac:df:ae:af",103.102.217.184,39128,104.80.55.8,80,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"381sujan ",TCP," b4:b0:24:83:e0:3a",103.102.217.185,45468,164.90.117.67,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"249sadi ",TCP," 60:63:4c:5f:86:13",103.102.217.123,51630,45.113.192.101,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"365jihad ",TCP," e4:c3:2a:4c:10:f9",103.102.219.163,41682,210.148.85.50,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"466gias ",TCP," 28:d1:27:87:f2:74",103.102.217.110,38468,81.19.89.17,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"466gias ",TCP," 28:d1:27:87:f2:74",103.102.217.110,39088,77.88.21.119,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"466gias ",TCP," 28:d1:27:87:f2:74",103.102.217.110,39068,77.88.21.119,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"466gias ",TCP," 28:d1:27:87:f2:74",103.102.217.110,38440,81.19.89.17,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"287sarwar ",TCP," d8:32:14:26:46:00",103.102.218.15,53286,23.65.124.54,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"445shamim ",TCP," 50:0f:f5:75:0e:50",103.102.217.13,52165,51.89.148.245,6933,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"140anowar ",TCP," 08:40:f3:2c:3d:e0",103.102.218.3,60876,193.122.130.0,80,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"326sazib ",TCP," 18:31:bf:a0:3b:70",10.10.2.46,46588,8.255.132.121,443," 103.102.219.9",46588
"02-10-2023 12:17 pm",172.31.1.3,"326sazib ",TCP," 18:31:bf:a0:3b:70",10.10.2.46,46590,8.255.132.121,443," 103.102.219.9",46590
"02-10-2023 12:17 pm",172.31.1.3,"287sarwar ",TCP," d8:32:14:26:46:00",103.102.218.15,53288,23.65.124.54,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"459jahidul ",TCP," 98:0d:67:a9:6a:63",103.102.217.76,40276,164.90.114.1,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"428bnspi ",TCP," b0:4e:26:66:d9:54",103.102.219.196,52982,104.192.110.206,80,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"220bablu ",TCP," d8:32:14:3d:4d:98",103.102.217.95,59440,13.107.246.72,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"220bablu ",TCP," d8:32:14:3d:4d:98",103.102.217.95,59441,13.89.179.10,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"466gias ",TCP," 28:d1:27:87:f2:74",103.102.217.110,38508,81.19.89.17,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"326sazib ",TCP," 18:31:bf:a0:3b:70",10.10.2.46,42638,45.138.129.33,443," 103.102.219.9",42638
"02-10-2023 12:17 pm",172.31.1.3,"111deloar ",TCP," 50:0f:f5:75:93:e8",10.10.2.43,36198,202.81.96.8,80," 103.102.219.9",36198
"02-10-2023 12:17 pm",172.31.1.3,"274jilani ",TCP," 1c:61:b4:3a:ea:b2",103.102.218.102,46760,210.148.85.57,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"447sunsabil ",TCP," 34:60:f9:f1:c0:00",103.102.218.73,62454,20.50.2.7,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"301MASUM ",TCP," b0:be:76:41:eb:8d",103.102.219.130,35722,182.161.73.146,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"484arman ",TCP," 10:62:eb:27:df:2a",103.102.219.244,50208,8.222.155.251,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"287sarwar ",TCP," d8:32:14:26:46:00",103.102.218.15,53284,23.65.124.54,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"285alamin ",TCP," 34:60:f9:d5:bf:eb",103.102.217.122,46860,43.153.45.138,799,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"163rahman ",TCP," 90:9a:4a:e9:52:d8",103.102.218.53,48424,20.39.59.149,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"163rahman ",TCP," 90:9a:4a:e9:52:d8",103.102.218.53,52460,8.222.133.221,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"484arman ",TCP," 10:62:eb:27:df:2a",103.102.219.244,50208,8.222.155.251,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"326sazib ",TCP," 18:31:bf:a0:3b:70",10.10.2.46,45880,8.255.131.121,443," 103.102.219.9",45880
"02-10-2023 12:17 pm",172.31.1.3,N/A,TCP," 94:ff:3c:65:56:de",103.102.219.10,56788,20.198.118.190,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"269bkkb ",TCP," f0:b4:d2:0e:ae:17",103.102.217.86,46944,8.214.27.19,8666,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"163rahman ",TCP," 90:9a:4a:e9:52:d8",103.102.218.53,55476,52.209.149.97,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"417samia ",TCP," 04:95:e6:0a:52:80",103.102.217.81,38540,204.93.150.153,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"417samia ",TCP," 04:95:e6:0a:52:80",103.102.217.81,37988,151.101.2.137,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"408mehedi ",TCP," 48:22:54:58:15:43",103.102.217.71,60940,91.108.56.186,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"170bkuc ",TCP," 10:62:eb:7d:ba:3a",103.102.218.32,51696,139.5.249.205,6881,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,N/A,TCP," 94:ff:3c:65:56:de",103.102.219.10,59628,182.161.73.142,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"431shajalal ",TCP," f4:f2:6d:58:d2:77",103.102.219.213,42046,103.83.123.60,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,N/A,TCP," 94:ff:3c:65:56:de",103.102.219.10,49787,52.143.86.214,443,N/A,N/A
"02-10-2023 12:17 pm",172.31.1.3,"437shovon ",TCP," 50:0f:f5:1d:61:d9",103.102.219.162,49194,129.227.29.114,80,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"220bablu ",TCP," d8:32:14:3d:4d:98",103.102.217.95,56366,13.107.42.14,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"326sazib ",TCP," 18:31:bf:a0:3b:70",10.10.2.46,60670,23.106.127.145,443," 103.102.219.9",60670
"02-10-2023 12:16 pm",172.31.1.3,"350manik ",TCP," 68:ff:7b:e2:cb:e4",103.102.217.50,47166,71.18.255.147,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"443rafiqul ",TCP," 08:40:f3:42:dd:90",103.102.218.87,63440,71.18.255.144,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"445shamim ",TCP," 50:0f:f5:75:0e:50",103.102.217.13,52145,103.43.90.54,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"326sazib ",TCP," 18:31:bf:a0:3b:70",10.10.2.46,34048,23.106.127.151,443," 103.102.219.9",34048
"02-10-2023 12:16 pm",172.31.1.3,"417samia ",TCP," 04:95:e6:0a:52:80",103.102.217.81,54250,208.71.185.241,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"447sunsabil ",TCP," 34:60:f9:f1:c0:00",103.102.218.73,3631,184.26.162.60,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"264mamtaz ",TCP," 50:0f:f5:ee:1b:98",10.10.2.45,37748,169.136.93.251,443," 103.102.219.9",37748
"02-10-2023 12:16 pm",172.31.1.3,"130faysal ",TCP," e8:65:d4:6b:fc:d0",103.102.217.129,39920,45.133.44.32,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"359sabara ",TCP," 04:95:e6:18:15:e0",103.102.218.42,48404,23.63.110.145,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"445shamim ",TCP," 50:0f:f5:75:0e:50",103.102.217.13,52127,44.219.60.126,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,N/A,TCP," e6:a5:2a:15:28:3c",103.102.216.143,22,117.50.184.163,52814,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"186ksgs ",TCP," bc:0f:9a:21:ad:a7",103.102.218.25,35424,139.45.197.253,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,N/A,TCP," 94:ff:3c:65:56:de",103.102.219.10,22479,52.182.143.210,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"145ferdousi ",TCP," e0:1c:fc:a5:35:6b",103.102.218.46,42416,91.108.56.113,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"145ferdousi ",TCP," e0:1c:fc:a5:35:6b",103.102.218.46,42418,91.108.56.113,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"127julfiker ",TCP," 94:46:96:c4:e3:14",103.102.217.114,49832,54.209.139.254,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"447sunsabil ",TCP," 34:60:f9:f1:c0:00",103.102.218.73,3643,50.16.143.240,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,N/A,TCP," 82:68:3e:a2:a0:a2",103.102.216.138,22,180.101.88.228,43848,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"186ksgs ",TCP," bc:0f:9a:21:ad:a7",103.102.218.25,35424,139.45.197.253,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"394shafiqul ",TCP," d8:32:14:72:0b:b8",10.10.2.36,59458,91.108.56.150,443," 103.102.219.9",59458
"02-10-2023 12:16 pm",172.31.1.3,"394shafiqul ",TCP," d8:32:14:72:0b:b8",10.10.2.36,59462,91.108.56.150,443," 103.102.219.9",59462
"02-10-2023 12:16 pm",172.31.1.3,"273hasan ",TCP," 78:8c:b5:01:f7:21",10.10.2.87,55432,161.117.107.93,443," 103.102.219.9",55432
"02-10-2023 12:16 pm",172.31.1.3,"331farazi ",TCP," 50:0f:f5:47:7c:99",10.10.2.52,42181,169.136.93.251,443," 103.102.219.9",42181
"02-10-2023 12:16 pm",172.31.1.3,"125aslam ",TCP," 98:da:c4:cf:5d:d9",103.102.218.92,50903,27.123.43.205,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"220bablu ",TCP," d8:32:14:3d:4d:98",103.102.217.95,56403,3.229.224.124,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"220bablu ",TCP," d8:32:14:3d:4d:98",103.102.217.95,56397,103.229.205.243,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"220bablu ",TCP," d8:32:14:3d:4d:98",103.102.217.95,56402,103.43.90.179,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"220bablu ",TCP," d8:32:14:3d:4d:98",103.102.217.95,56394,50.116.239.135,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"220bablu ",TCP," d8:32:14:3d:4d:98",103.102.217.95,56389,80.77.87.200,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"220bablu ",TCP," d8:32:14:3d:4d:98",103.102.217.95,56382,193.122.130.38,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"220bablu ",TCP," d8:32:14:3d:4d:98",103.102.217.95,56392,3.216.187.38,443,N/A,N/A
"02-10-2023 12:16 pm",172.31.1.3,"220bablu ",TCP," d8:32:14:3d:4d:98",103.102.217.95,56375,152.195.62.229,443,N/A,N/A
